1.131277,-10.919422
0.000782,6.361267
0.002139,6.452454
0.003584,6.462372
0.004221,7.985229
0.004943,7.965332
0.005476,8.601959
0.006845,9.262726
0.007572,7.153381
0.008290,9.129944
0.015812,13.005798
0.015971,12.694489
0.016334,13.575500
0.016541,12.392029
0.016712,14.032745
0.017045,14.058502
0.020446,16.885925
0.020673,21.021484
0.020876,16.423706
0.053172,8.461304
0.054757,10.228973
0.055474,10.417694
0.056620,9.373444
0.058581,12.876587
0.058809,14.126038
0.059037,13.302582
0.059227,12.850861
0.059607,15.337402
0.059969,13.768250
0.060307,14.167267
0.060674,14.242981
0.061262,14.652435
0.061604,14.477325
0.061946,14.756775
0.062630,14.377777
0.063315,15.339905
0.064342,15.856079
0.066882,17.199921
0.067081,16.717438
0.067775,18.666534
0.078048,7.423218
0.078751,4.361237
0.079417,7.600464
0.080177,4.987915
0.080919,7.302368
0.081575,8.425446
0.082297,7.595154
0.082972,8.205719
0.083314,8.866821
0.083638,9.006866
0.084018,8.894073
0.084341,11.753616
0.084683,9.164505
0.085035,9.800919
0.085406,10.157333
0.085786,9.620300
0.087648,10.547287
0.087840,11.493637
0.088020,11.378708
0.088210,11.271805
0.088400,9.955048
0.088591,10.901443
0.090646,13.427399
0.091062,11.882828
0.091395,12.721680
0.091766,12.650482
0.092241,13.099045
0.095380,12.737213
0.096633,15.792786
0.097675,17.928635
0.097993,18.635056
0.098221,15.914429
0.098563,15.920929
0.099437,19.445557
0.099818,17.854980
0.100637,17.829163
0.102787,19.954315
0.103050,16.994995
0.114334,11.872574
0.114467,13.412598
0.114648,13.127319
0.114847,11.744461
0.115009,13.674316
0.115190,14.253540
0.115361,14.093079
0.115731,15.546295
0.115903,14.058853
0.116131,9.571106
0.116302,12.669907
0.116473,11.115875
0.116723,10.771957
0.116929,10.154434
0.117110,8.756638
0.117271,10.667038
0.117500,11.046143
0.117842,10.098984
0.118013,11.476700
0.118184,11.792175
0.118583,10.474930
0.118792,10.291077
0.119097,11.785812
0.119553,11.326630
0.119895,12.628311
0.120180,12.225708
0.120466,12.049484
0.121207,12.810364
0.124366,16.155960
0.124593,15.533463
0.124821,16.412094
0.124991,15.915665
0.125333,17.639420
0.125561,15.767166
0.125884,15.807404
0.126055,16.380508
0.126226,16.925705
0.126455,16.033966
0.126797,16.639969
0.127006,16.630554
0.127253,17.728363
0.129854,16.530411
0.130162,16.989914
0.130618,15.623550
0.130961,15.522354
0.131303,17.342957
0.131645,18.018509
0.132216,20.303925
0.132567,18.658707
0.132900,19.773468
0.133243,17.426682
0.135360,16.328949
0.135790,15.783081
0.136241,16.744385
0.136897,17.065063
0.137629,17.758179
0.138262,15.968414
0.139016,17.403625
0.140842,17.543915
0.141731,18.502808
0.143104,19.134644
0.154689,7.495605
0.154841,7.812408
0.156752,9.360901
0.156911,6.848022
0.157096,9.567261
0.157267,8.992920
0.157438,9.754303
0.157609,7.890839
0.157780,8.317993
0.157951,4.932220
0.158122,8.026794
0.158294,5.083252
0.158465,8.845947
0.158641,4.581970
0.158813,9.205231
0.158984,4.082825
0.159164,8.815491
0.159349,5.010010
0.159535,8.290161
0.159719,4.490906
0.159900,8.430969
0.160071,5.266113
0.160242,10.268005
0.162228,9.758118
0.162398,6.959167
0.162569,10.514160
0.164159,10.428528
0.164412,10.077515
0.164613,11.729431
0.164842,11.079285
0.165013,10.964661
0.165184,9.426453
0.165526,11.198914
0.165754,11.605164
0.167865,13.961426
0.168118,12.994873
0.168378,12.993347
0.168751,12.865479
0.169138,12.446411
0.169505,13.681641
0.169947,13.224731
0.170460,13.073120
0.171002,13.789429
0.171576,14.274597
0.172380,14.383240
0.172713,14.312744
0.173055,16.112610
0.173397,16.809814
0.173612,15.356567
0.173816,15.341309
0.174025,14.264526
0.174224,15.269836
0.174405,14.882080
0.177181,18.450958
0.177400,24.232483
0.180709,20.622375
0.180898,20.062073
0.181088,19.638000
0.181442,18.323090
0.181620,18.714447
0.182810,18.942230
0.183208,18.510193
0.183436,20.035278
0.187280,14.604218
0.187847,15.604858
0.188788,16.403534
0.189313,17.473083
0.192553,21.002777
0.192678,19.662537
0.192895,21.086502
0.193026,22.384338
0.193139,18.458725
0.193285,17.284592
0.194045,19.482849
0.197032,22.002228
0.208077,17.013397
0.208238,16.705139
0.208419,16.552979
0.208600,16.022003
0.208970,15.464630
0.209161,15.531677
0.209332,15.420959
0.209463,15.100769
0.209788,14.291473
0.210330,16.534882
0.210537,16.262970
0.211223,17.481415
0.211955,16.917358
0.226991,13.532135
0.228306,14.076843
0.229943,13.463226
0.231056,13.483475
0.235440,15.845001
0.236824,18.184265
0.238197,18.502655
0.240657,18.622696
0.240886,17.454834
0.241368,19.746338
0.241920,18.880157
0.242528,19.040146
0.243098,20.654114
0.243623,21.040039
0.244182,20.485397
0.244753,20.974655
0.245332,21.013107
0.246445,21.722580
0.247167,20.852936
0.247776,21.436569
0.251751,22.453812
0.252092,21.978653
0.252434,22.360199
0.252776,21.032913
0.253119,21.872925
0.253462,22.394653
0.258738,21.837494
0.259307,20.212585
0.260105,22.628906
0.260562,20.428009
0.261474,21.442444
0.261931,22.576843
0.262577,23.735229
0.263462,22.806152
0.266837,12.825226
0.267521,14.086334
0.268205,11.989685
0.268547,13.711060
0.272731,14.021667
0.273960,16.068176
0.275003,15.954224
0.275687,14.325684
0.276258,14.456116
0.276942,14.697693
0.278376,16.630188
0.292889,24.730865
0.293427,24.396118
0.294193,16.872742
0.294832,17.357056
0.295023,17.595886
0.295574,17.973846
0.296801,19.538605
0.297057,18.958160
0.302648,21.622223
0.309749,21.407776
0.317439,21.708862
0.318508,21.732132
0.318735,21.547058
0.321298,22.518509
0.321464,22.363739
0.321584,21.433044
0.321822,20.670731
0.324103,21.725616
0.324217,20.549744
0.326726,24.157745
0.326936,24.841400
0.327126,26.833633
0.329255,19.325211
0.329398,17.512283
0.329455,16.868729
0.330026,20.601410
0.330130,20.407074
0.330206,20.171265
0.330358,19.594177
0.330542,20.155777
0.330906,21.352859
0.332373,22.008911
0.332459,22.217270
0.338003,17.571503
0.338182,8.997711
0.338258,9.643799
0.338381,10.414062
0.338600,12.453278
0.338790,15.037567
0.338980,16.674103
0.339151,18.360840
0.339323,19.085480
0.340074,20.882721
0.340245,11.050812
0.340435,9.574036
0.341036,17.464142
0.341195,18.369995
0.341398,19.662964
0.341581,10.045288
0.341950,12.298553
0.342131,20.676758
0.342315,13.089966
0.342669,10.713623
0.343260,20.122864
0.344009,10.497894
0.347015,23.428040
0.347388,21.928894
0.347772,23.432312
0.348125,20.767426
0.348506,24.016235
0.348867,21.672272
0.349238,20.564423
0.349647,25.899658
0.350017,26.469879
0.350375,26.534241
0.350754,27.508118
0.351120,26.669464
0.351500,28.458893
0.351862,29.133606
0.352280,30.812927
0.354667,29.389893
0.355275,29.873291
0.355997,28.801788
0.357318,27.376343
0.358811,30.214203
0.362176,33.159180
0.362565,36.568939
0.362938,36.555389
0.365361,36.872284
0.365712,38.436554
0.368708,34.079025
0.368773,33.325516
0.371519,38.303833
0.371584,38.668167
0.371706,35.351288
0.372456,37.085175
0.372522,37.655853
0.374902,39.994690
0.375263,39.214844
0.375329,39.690308
0.375451,38.791046
0.375516,39.028076
0.375638,39.538330
0.378072,40.104645
0.378138,40.248138
0.378260,41.043030
0.379032,40.108154
0.380715,43.175110
0.381070,43.151306
0.383523,39.372330
0.383708,39.664398
0.384460,41.856873
0.386125,41.287186
0.386499,41.032547
0.386686,40.895248
0.386874,41.013809
0.387061,41.051865
0.387248,41.806396
0.388573,39.301453
0.390057,39.859970
0.390439,40.129379
0.391743,41.392120
0.392701,38.116180
0.392867,41.983826
0.393054,41.600479
0.393241,41.863724
0.394551,43.643799
0.394926,43.713333
0.395506,43.558456
0.395862,45.488358
0.396076,45.954910
0.396266,45.833359
0.396447,46.201248
0.396627,46.054825
0.398297,45.095734
0.398484,44.845459
0.412157,42.715973
0.415149,42.960571
0.422852,45.674835
0.431817,48.256058
0.432188,48.666725
0.432610,43.879799
0.450180,44.337067
0.450350,47.358276
0.450538,48.568359
0.450726,48.015594
0.450930,48.785767
0.451114,48.341003
0.451299,49.341858
0.452461,49.151794
0.453393,45.206146
0.453558,51.645569
0.453738,51.824341
0.453923,50.946381
0.454107,49.656250
0.454289,50.868805
0.454470,51.435852
0.455772,46.412766
0.455966,46.083649
0.456155,45.734222
0.456362,45.155945
0.469486,44.357071
0.474882,52.106400
0.475064,51.477570
0.475251,52.833771
0.482747,53.109680
0.483490,52.194138
0.487609,53.084732
0.490085,44.904724
0.490421,48.484222
0.494017,41.667969
0.496410,41.369293
0.496790,48.791046
0.497160,48.302536
0.497539,47.366623
0.497925,49.495392
0.498322,41.480942
0.498659,47.236847
0.499036,46.734863
0.501468,47.297836
0.502025,48.489319
0.502989,49.192032
0.503337,49.603455
0.503907,48.594528
0.504278,48.806412
0.504668,48.942001
0.506170,49.444824
0.506531,47.778931
0.506911,48.331573
0.507292,48.797333
0.513274,50.089188
0.513444,51.242065
0.514041,46.418442
0.514440,46.797836
0.533205,38.817078
0.533308,43.926849
0.533338,43.540558
0.533369,43.066040
0.535943,40.502686
0.535974,40.706390
0.536005,40.800446
0.536115,45.770935
0.538227,41.298676
0.538387,45.656677
0.538558,46.489624
0.540406,44.496231
0.540591,44.481125
0.540974,47.760956
0.541182,42.591614
0.541353,46.892944
0.543027,44.693100
0.543212,44.112656
0.543789,45.339554
0.543986,45.673946
0.545835,45.725159
0.546084,40.600189
0.546441,41.686993
0.546610,46.149418
0.546810,46.635372
0.548641,45.684952
0.548828,45.867569
0.551264,45.707123
0.552041,45.371780
0.554070,41.579834
0.554256,41.671692
0.554682,43.546806
0.554862,46.748001
0.555042,46.582390
0.556735,40.898102
0.556877,41.649353
0.557063,41.485718
0.557450,40.898380
0.557657,41.481442
0.559499,42.512604
0.559686,42.227539
0.560264,40.510094
0.560461,41.263762
0.566082,40.333342
0.566260,40.908598
0.568886,41.638895
0.570918,39.212143
0.571115,38.809952
0.575038,38.520569
0.576165,38.136169
0.576345,39.473923
0.576555,39.185867
0.584463,29.691483
0.587224,32.104416
0.587576,33.473206
0.587795,32.077209
0.588007,30.304367
0.588348,32.876007
0.588529,32.874557
0.588699,32.792557
0.588886,32.973618
0.589073,33.228760
0.589448,33.441940
0.589634,33.745056
0.590420,33.658859
0.590602,33.383987
0.594878,31.283936
0.594950,30.494476
0.595061,31.275146
0.595131,30.644409
0.595264,30.109375
0.595434,30.779129
0.595494,27.034470
0.596053,29.332306
0.596624,30.297791
0.597156,29.546402
0.597775,28.771149
0.597916,27.628601
0.598106,28.305222
0.598231,21.518799
0.598677,28.007401
0.599247,25.419357
0.599761,25.738510
0.600141,24.608871
0.600674,26.026154
0.601472,22.841217
0.605991,23.199600
0.606067,22.734207
0.606143,22.932938
0.606219,22.649551
0.606295,21.972137
0.606371,21.463791
0.607812,24.230316
0.608736,24.361038
0.608811,24.042709
0.608887,23.689529
0.611568,24.054062
0.614334,26.335663
0.614545,20.721191
0.615941,22.296478
0.616045,22.808868
0.616977,22.229370
0.617062,23.999146
0.618754,25.229675
0.619677,24.256775
0.619791,24.536316
0.620838,22.375565
0.620876,22.537506
0.620914,22.980942
0.620952,23.084534
0.620990,23.444962
0.621028,23.540527
0.622414,24.304657
0.622559,25.835876
0.623580,18.862335
0.623656,19.373657
0.623732,20.078491
0.625219,22.899750
0.627890,22.937195
0.628223,19.585922
0.628261,20.886169
0.628299,21.078094
0.629044,21.023941
0.629082,21.134247
0.629120,20.763885
0.629158,20.448593
0.629196,20.086823
0.629234,19.705200
0.630628,20.783188
0.630675,22.078918
0.630723,22.271774
0.630799,21.748932
0.630856,22.249451
0.641940,23.862091
0.642654,23.553024
0.645344,21.591709
0.646990,24.629730
0.647103,21.985840
0.647270,23.347473
0.649734,25.691467
0.649898,24.562759
0.651073,24.007111
0.652755,21.037964
0.655212,17.932724
0.655464,21.298065
0.657948,19.065063
0.659503,17.356995
0.660688,22.525513
0.660926,20.779144
0.663425,21.348633
0.663674,22.445068
0.666186,22.268753
0.666467,22.871155
0.666523,18.196381
0.667066,20.579681
0.668900,25.413696
0.669180,23.251846
0.669244,17.838684
0.671639,25.561996
0.671920,25.256226
0.675785,19.009705
0.677114,20.336121
0.677410,21.370880
0.682295,23.744812
0.688344,25.109009
0.688513,24.847763
0.688651,25.036209
0.688686,24.897324
0.688883,25.425461
0.689087,24.081741
0.689321,25.131088
0.689511,23.803665
0.689691,25.138397
0.689882,24.588516
0.690043,23.603439
0.690224,21.916794
0.690395,23.053070
0.690737,24.656357
0.690909,25.677338
0.699358,21.774002
0.699529,24.491013
0.702235,26.179352
0.702401,23.487061
0.702573,26.358124
0.702753,22.866394
0.703489,17.841888
0.703661,18.718018
0.703831,18.514832
0.704014,18.895325
0.704890,18.939957
0.705061,19.977325
0.705233,19.407257
0.705404,21.176147
0.709472,17.452621
0.709661,16.437759
0.710539,20.208740
0.710682,21.130646
0.710868,22.693298
0.711043,20.786285
0.711201,19.263062
0.711385,17.879318
0.711556,19.113876
0.711727,20.516418
0.711898,20.590820
0.712069,22.282684
0.712260,20.956192
0.712435,22.274750
0.715430,21.751724
0.718154,24.787994
0.718275,21.613266
0.718389,22.201797
0.720891,24.085648
0.721013,23.215744
0.721204,23.404678
0.721318,23.111389
0.723848,20.614216
0.724011,25.067963
0.724067,25.517548
0.724124,26.295959
0.724238,24.032898
0.726377,18.529602
0.726434,17.379868
0.726491,17.114899
0.726548,16.816650
0.726683,17.606506
0.726785,18.267761
0.726900,18.707062
0.727014,18.795166
0.727128,17.572098
0.727703,15.604401
0.727833,15.379959
0.728017,15.003342
0.728195,16.295258
0.729751,18.342911
0.730826,17.165535
0.731165,18.798996
0.731377,20.345177
0.731537,18.530151
0.732895,18.397476
0.733290,21.584541
0.733974,20.680458
0.735003,18.825775
0.735227,19.259415
0.735886,16.300407
0.736596,18.006989
0.737704,17.379356
0.738079,17.967438
0.738570,18.167557
0.739060,17.382385
0.739584,18.535385
0.741686,17.889854
0.742043,18.073929
0.742433,17.951172
0.742813,16.149971
0.743129,20.020721
0.745199,20.589973
0.748011,22.521294
0.748696,23.840042
0.749492,23.307632
0.750118,21.750168
0.750211,21.901932
0.750295,21.822182
0.751492,24.116470
0.751905,20.932068
0.752796,24.414093
0.752910,24.686020
0.753031,23.361404
0.755544,22.397812
0.755655,23.149628
0.758044,24.704269
0.759543,25.937897
0.760912,24.492432
0.762442,23.074539
0.762879,17.931122
0.763777,18.409210
0.763880,18.320847
0.764148,15.147888
0.766427,19.127258
0.767335,18.875580
0.771462,16.625031
0.771532,16.929077
0.772169,15.940918
0.772245,16.199432
0.772785,16.533997
0.772941,18.039734
0.773755,19.982849
0.773909,22.419556
0.774451,18.569000
0.774527,19.198853
0.776733,16.215851
0.777074,12.727539
0.777445,14.087097
0.777787,9.492676
0.778006,6.575867
0.778348,15.378387
0.778710,15.136169
0.779052,12.898438
0.779375,9.992950
0.784508,23.413773
0.785358,12.862213
0.785909,16.170166
0.786261,14.026398
0.786470,18.036835
0.786582,16.112427
0.786696,17.461884
0.786810,14.753113
0.788647,20.394958
0.789016,20.100769
0.791277,20.859741
0.791642,20.692810
0.794696,20.767578
0.795585,18.480537
0.795688,19.343384
0.795812,17.842888
0.797480,22.097015
0.800936,23.226746
0.801060,16.079498
0.801249,18.249176
0.801420,17.383057
0.804054,17.528269
0.806529,17.007095
0.806698,17.438553
0.806870,16.314751
0.807067,16.253952
0.807613,15.475914
0.808373,17.135460
0.808695,17.125839
0.809037,17.473122
0.809267,17.436974
0.809379,15.683670
0.810235,17.798065
0.810577,16.306274
0.811145,17.960602
0.811775,20.072670
0.812488,19.560730
0.813201,19.415970
0.813832,23.501007
0.814805,16.002895
0.817487,17.432529
0.817715,17.162266
0.819384,17.153377
0.820224,19.672861
0.820386,20.037642
0.820557,19.185244
0.821631,17.645784
0.821983,19.331343
0.822344,20.236347
0.823181,20.499855
0.823352,21.444679
0.823523,20.693953
0.823884,19.268007
0.824093,20.427906
0.824435,20.001392
0.824814,20.264828
0.825234,20.273001
0.825360,21.038548
0.825519,19.855837
0.825692,18.213644
